ID_MEDICO;especialidade
47304;ENDOCRINOLOGIA E METABOLOGIA
47305;ENDOCRINOLOGIA E METABOLOGIA
47306;CIRURGIA GERAL
47307;PSIQUIATRIA
47308;GINECOLOGIA E OBSTETRICIA
47309;OFTALMOLOGIA
47310;CLINICA MEDICA
47311;UROLOGIA
47312;DERMATOLOGIA
47313;ORTOPEDIA E TRAUMATOLOGIA
47314;CARDIOLOGIA
47315;REUMATOLOGIA
47316;NEUROLOGIA
47317;ENDOCRINOLOGIA E METABOLOGIA
47318;CARDIOLOGIA
47319;ENDOCRINOLOGIA E METABOLOGIA
47320;CLINICA MEDICA
47321;CARDIOLOGIA
47322;CLINICA MEDICA
47323;DERMATOLOGIA
47324;ENDOCRINOLOGIA E METABOLOGIA
47325;CARDIOLOGIA
47326;CARDIOLOGIA
47327;PSIQUIATRIA
47328;GERIATRIA
47329;CLINICA MEDICA
47330;CLINICA MEDICA
47331;ORTOPEDIA E TRAUMATOLOGIA
47332;CLINICA MEDICA
47333;CLINICA MEDICA
47334;CLINICA MEDICA
47335;CLINICA MEDICA
47336;CLINICA MEDICA
47337;GINECOLOGIA E OBSTETRICIA
47338;CLINICA MEDICA
47339;PEDIATRIA
47340;PNEUMOLOGIA
47341;UROLOGIA
47342;CARDIOLOGIA
47343;ENDOCRINOLOGIA E METABOLOGIA
47344;ANGIOLOGIA
47345;NEUROLOGIA
47346;ORTOPEDIA E TRAUMATOLOGIA
47347;ENDOCRINOLOGIA E METABOLOGIA
47348;CIRURGIA GERAL
47349;CARDIOLOGIA
47350;PEDIATRIA
47351;PEDIATRIA
47352;PNEUMOLOGIA
47353;CARDIOLOGIA
47354;CLINICA MEDICA
47355;ANESTESIOLOGIA
47356;CARDIOLOGIA
47357;PSIQUIATRIA
47358;CARDIOLOGIA
47359;GERIATRIA
47360;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
47361;ORTOPEDIA E TRAUMATOLOGIA
47362;NEFROLOGIA
47363;CLINICA MEDICA
47364;CIRURGIA GERAL
47365;CARDIOLOGIA
47366;ORTOPEDIA E TRAUMATOLOGIA
47367;CARDIOLOGIA
47368;CARDIOLOGIA
47369;NEUROLOGIA
47370;PSIQUIATRIA
47371;CARDIOLOGIA
47372;CARDIOLOGIA
47373;ENDOCRINOLOGIA E METABOLOGIA
47374;PSIQUIATRIA
47375;CARDIOLOGIA
47376;ORTOPEDIA E TRAUMATOLOGIA
47377;PEDIATRIA
47378;ENDOCRINOLOGIA E METABOLOGIA
47379;PEDIATRIA
47380;CARDIOLOGIA
47381;NEUROLOGIA
47382;OTORRINOLARINGOLOGIA
47383;GASTROENTEROLOGIA
47384;CARDIOLOGIA
47385;ENDOCRINOLOGIA E METABOLOGIA
47386;CARDIOLOGIA
47387;CARDIOLOGIA
47388;CARDIOLOGIA
47389;UROLOGIA
47390;UROLOGIA
47391;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
47392;CARDIOLOGIA
47393;GERIATRIA
47394;PSIQUIATRIA
47395;DERMATOLOGIA
47396;PSIQUIATRIA
47397;CARDIOLOGIA
47398;UROLOGIA
47399;CLINICA MEDICA
47400;ENDOCRINOLOGIA E METABOLOGIA
47401;ENDOCRINOLOGIA E METABOLOGIA
47402;ENDOCRINOLOGIA E METABOLOGIA
47403;PEDIATRIA
47404;ENDOCRINOLOGIA E METABOLOGIA
47405;ORTOPEDIA E TRAUMATOLOGIA
47406;DERMATOLOGIA
47407;CLINICA MEDICA
47408;ENDOCRINOLOGIA E METABOLOGIA
47409;PSIQUIATRIA
47410;PSIQUIATRIA
47411;ACUPUNTURA
47412;CLINICA MEDICA
47413;CIRURGIA GERAL
47414;PEDIATRIA
47415;CLINICA MEDICA
47416;DERMATOLOGIA
47417;CARDIOLOGIA
47418;INFECTOLOGIA
47419;CLINICA MEDICA
47420;CLINICA MEDICA
47421;CLINICA MEDICA
47422;OFTALMOLOGIA
47423;CLINICA MEDICA
47424;CLINICA MEDICA
47425;CLINICA MEDICA
47426;CLINICA MEDICA
47427;CLINICA MEDICA
47428;CLINICA MEDICA
47429;CLINICA MEDICA
47430;CLINICA MEDICA
47431;CLINICA MEDICA
47432;CLINICA MEDICA
47433;GINECOLOGIA E OBSTETRICIA
47434;CLINICA MEDICA
47435;CLINICA MEDICA
47436;CLINICA MEDICA
47437;CLINICA MEDICA
47438;CLINICA MEDICA
47439;CLINICA MEDICA
47440;CLINICA MEDICA
47441;CLINICA MEDICA
47442;CLINICA MEDICA
47443;CLINICA MEDICA
47444;CLINICA MEDICA
47445;CLINICA MEDICA
47446;CLINICA MEDICA
47447;GENERALISTA
47448;GENERALISTA
47449;CLINICA MEDICA
47450;CLINICA MEDICA
47451;CLINICA MEDICA
47452;CLINICA MEDICA
47453;CLINICA MEDICA
47454;ORTOPEDIA E TRAUMATOLOGIA
47455;CLINICA MEDICA
47456;CLINICA MEDICA
47457;CLINICA MEDICA
47458;CLINICA MEDICA
47459;CLINICA MEDICA
47460;PEDIATRIA
47461;CLINICA MEDICA
47462;CLINICA MEDICA
47463;CARDIOLOGIA
47464;ENDOCRINOLOGIA E METABOLOGIA
47465;CLINICA MEDICA
47466;ORTOPEDIA E TRAUMATOLOGIA
47467;ORTOPEDIA E TRAUMATOLOGIA
47468;PEDIATRIA
47469;CLINICA MEDICA
47470;GINECOLOGIA E OBSTETRICIA
47471;NEFROLOGIA
47472;CLINICA MEDICA
47473;PEDIATRIA
47474;CARDIOLOGIA
47475;PEDIATRIA
47476;GINECOLOGIA E OBSTETRICIA
47477;NEFROLOGIA
47478;GINECOLOGIA E OBSTETRICIA
47479;CLINICA MEDICA
47480;CLINICA MEDICA
47481;CLINICA MEDICA
47482;HEMATOLOGIA E HEMOTERAPIA
47483;CLINICA MEDICA
47484;NEFROLOGIA
47485;PEDIATRIA
47486;ORTOPEDIA E TRAUMATOLOGIA
47487;CLINICA MEDICA
47488;CLINICA MEDICA
47489;PEDIATRIA
47490;CLINICA MEDICA
47491;CLINICA MEDICA
47492;CLINICA MEDICA
47493;CARDIOLOGIA
47494;CLINICA MEDICA
47495;CARDIOLOGIA
47496;CIRURGIA GERAL
47497;GINECOLOGIA E OBSTETRICIA
47498;GINECOLOGIA E OBSTETRICIA
47499;ANESTESIOLOGIA
47500;CARDIOLOGIA (Ergometria) 
47501;CLINICA MEDICA
47502;CARDIOLOGIA
47503;ENDOCRINOLOGIA E METABOLOGIA
47504;CLINICA MEDICA
47505;CLINICA MEDICA
47506;PSIQUIATRIA
47507;NEUROLOGIA
47508;PNEUMOLOGIA
47509;CARDIOLOGIA
47510;GINECOLOGIA E OBSTETRICIA
47511;CARDIOLOGIA
47512;GINECOLOGIA E OBSTETRICIA
47513;CARDIOLOGIA
47514;CARDIOLOGIA
47515;ENDOCRINOLOGIA E METABOLOGIA
47516;CARDIOLOGIA
47517;CLINICA MEDICA
47518;CARDIOLOGIA
47519;CARDIOLOGIA
47520;CARDIOLOGIA
47521;CARDIOLOGIA
47522;REUMATOLOGIA
47523;OFTALMOLOGIA
47524;ENDOCRINOLOGIA E METABOLOGIA
47525;DERMATOLOGIA
47526;CLINICA MEDICA
47527;GINECOLOGIA E OBSTETRICIA
47528;CLINICA MEDICA
47529;GINECOLOGIA E OBSTETRICIA
47530;CLINICA MEDICA
47531;CANCEROLOGIA
47532;OFTALMOLOGIA
47533;GINECOLOGIA E OBSTETRICIA
47534;NEUROLOGIA
47535;GINECOLOGIA E OBSTETRICIA
47536;UROLOGIA
47537;ANGIOLOGIA
47538;CLINICA MEDICA
47539;NEUROLOGIA
47540;CLINICA MEDICA
47541;CLINICA MEDICA
47542;PEDIATRIA
47543;ORTOPEDIA E TRAUMATOLOGIA
47544;PEDIATRIA
47545;GINECOLOGIA E OBSTETRICIA
47546;DERMATOLOGIA
47547;CIRURGIA GERAL
47548;ORTOPEDIA E TRAUMATOLOGIA
47549;GASTROENTEROLOGIA
47550;PSIQUIATRIA
47551;OTORRINOLARINGOLOGIA
47552;CARDIOLOGIA
47553;PSIQUIATRIA
47554;CLINICA MEDICA
47555;GINECOLOGIA E OBSTETRICIA
47556;GINECOLOGIA E OBSTETRICIA
47557;CLINICA MEDICA
47558;GINECOLOGIA E OBSTETRICIA
47559;CLINICA MEDICA
47560;CLINICA MEDICA
47561;PEDIATRIA
47562;REUMATOLOGIA
47563;GINECOLOGIA E OBSTETRICIA
47564;DERMATOLOGIA
47565;CLINICA MEDICA
47566;CARDIOLOGIA
47567;ANESTESIOLOGIA
47568;CLINICA MEDICA
47569;GERIATRIA
47570;CARDIOLOGIA
47571;GINECOLOGIA E OBSTETRICIA
47572;PNEUMOLOGIA
47573;OFTALMOLOGIA
47574;OFTALMOLOGIA
47575;INFECTOLOGIA
47576;GINECOLOGIA E OBSTETRICIA
47577;GINECOLOGIA E OBSTETRICIA
47578;MEDICINA DO TRABALHO
47579;ENDOCRINOLOGIA E METABOLOGIA
47580;GINECOLOGIA E OBSTETRICIA
47581;PEDIATRIA
47582;PEDIATRIA
47583;NEUROLOGIA
47584;PEDIATRIA
47585;PEDIATRIA
47586;CARDIOLOGIA
47587;PEDIATRIA
47588;UROLOGIA
47589;GINECOLOGIA E OBSTETRICIA
47590;PEDIATRIA
47591;CLINICA MEDICA
47592;PNEUMOLOGIA
47593;UROLOGIA
47594;HEMATOLOGIA E HEMOTERAPIA
47595;CARDIOLOGIA
47596;PEDIATRIA
47597;GINECOLOGIA E OBSTETRICIA
47598;PEDIATRIA
47599;GASTROENTEROLOGIA
47600;CLINICA MEDICA
47601;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
47602;PNEUMOLOGIA
47603;PEDIATRIA
47604;PEDIATRIA
47605;CARDIOLOGIA
47606;CIRURGIA CARDIOVASCULAR
47607;CLINICA MEDICA
47608;NEUROLOGIA
47609;NEUROLOGIA
47610;OFTALMOLOGIA
47611;PEDIATRIA
47612;GASTROENTEROLOGIA
47613;PSIQUIATRIA
47614;CARDIOLOGIA
47615;PEDIATRIA
47616;CARDIOLOGIA
47617;PEDIATRIA
47618;PEDIATRIA
47619;CARDIOLOGIA
47620;CARDIOLOGIA
47621;GINECOLOGIA E OBSTETRICIA
47622;DERMATOLOGIA
47623;HEMATOLOGIA E HEMOTERAPIA
47624;GINECOLOGIA E OBSTETRICIA
47625;CLINICA MEDICA
47626;CLINICA MEDICA
47627;MEDICINA DE FAMILIA E COMUNIDADE
47628;PNEUMOLOGIA
47629;PEDIATRIA
47630;NEUROLOGIA
47631;CLINICA MEDICA
47632;INFECTOLOGIA
47633;GASTROENTEROLOGIA
47634;ENDOCRINOLOGIA E METABOLOGIA
47635;CLINICA MEDICA
47636;CLINICA MEDICA
47637;ANESTESIOLOGIA
47638;CLINICA MEDICA
47639;CARDIOLOGIA
47640;GINECOLOGIA E OBSTETRICIA
47641;CLINICA MEDICA
47642;GINECOLOGIA E OBSTETRICIA
47643;CLINICA MEDICA
47644;NEUROLOGIA
47645;CLINICA MEDICA
47646;PNEUMOLOGIA
47647;CANCEROLOGIA
47648;GINECOLOGIA E OBSTETRICIA
47649;PEDIATRIA
47650;CLINICA MEDICA
47651;PEDIATRIA
47652;PEDIATRIA
47653;PATOLOGIA
47654;CARDIOLOGIA
47655;ANGIOLOGIA
47656;CLINICA MEDICA
47657;CLINICA MEDICA
47658;ORTOPEDIA E TRAUMATOLOGIA
47659;PEDIATRIA
47660;PNEUMOLOGIA
47661;GINECOLOGIA E OBSTETRICIA
47662;PEDIATRIA
47663;CLINICA MEDICA
47664;CARDIOLOGIA
47665;OFTALMOLOGIA
47666;CLINICA MEDICA
47667;PEDIATRIA
47668;ANESTESIOLOGIA
47669;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
47670;GINECOLOGIA E OBSTETRICIA
47671;CLINICA MEDICA
47672;OTORRINOLARINGOLOGIA
47673;GINECOLOGIA E OBSTETRICIA
47674;CARDIOLOGIA
47675;OFTALMOLOGIA
47676;CARDIOLOGIA
47677;GINECOLOGIA E OBSTETRICIA
47678;GINECOLOGIA E OBSTETRICIA
47679;ORTOPEDIA E TRAUMATOLOGIA
47680;GASTROENTEROLOGIA
47681;ANESTESIOLOGIA
47682;GINECOLOGIA E OBSTETRICIA
47683;ENDOCRINOLOGIA E METABOLOGIA
47684;MEDICINA DO TRABALHO
47685;PEDIATRIA
47686;CLINICA MEDICA
47687;OFTALMOLOGIA
47688;PEDIATRIA
47689;NEFROLOGIA
47690;CIRURGIA GERAL
47691;CLINICA MEDICA
47692;ENDOCRINOLOGIA E METABOLOGIA
47693;PEDIATRIA
47694;CIRURGIA PLASTICA
47695;PEDIATRIA
47696;DERMATOLOGIA
47697;CLINICA MEDICA
47698;ANESTESIOLOGIA
47699;PSIQUIATRIA
47700;PSIQUIATRIA
47701;GINECOLOGIA E OBSTETRICIA
47702;UROLOGIA
47703;CLINICA MEDICA
47704;CLINICA MEDICA
47705;CLINICA MEDICA
47706;CARDIOLOGIA
47707;CLINICA MEDICA
47708;GINECOLOGIA E OBSTETRICIA
47709;CLINICA MEDICA
47710;CARDIOLOGIA
47711;GASTROENTEROLOGIA
47712;GINECOLOGIA E OBSTETRICIA
47713;NEUROLOGIA
47714;GINECOLOGIA E OBSTETRICIA
47715;ENDOCRINOLOGIA E METABOLOGIA
47716;GASTROENTEROLOGIA
47717;GINECOLOGIA E OBSTETRICIA
47718;PEDIATRIA
47719;ORTOPEDIA E TRAUMATOLOGIA
47720;GINECOLOGIA E OBSTETRICIA
47721;CARDIOLOGIA
47722;GASTROENTEROLOGIA
47723;GINECOLOGIA E OBSTETRICIA
47724;PEDIATRIA
47725;OFTALMOLOGIA
47726;GINECOLOGIA E OBSTETRICIA
47727;CIRURGIA GERAL
47728;CIRURGIA GERAL
47729;GINECOLOGIA E OBSTETRICIA
47730;GINECOLOGIA E OBSTETRICIA
47731;CLINICA MEDICA
47732;PEDIATRIA
47733;CLINICA MEDICA
47734;CARDIOLOGIA
47735;CIRURGIA GERAL
47736;ENDOCRINOLOGIA E METABOLOGIA
47737;CIRURGIA GERAL
47738;CARDIOLOGIA
47739;GINECOLOGIA E OBSTETRICIA
47740;DERMATOLOGIA
47741;CARDIOLOGIA
47742;CLINICA MEDICA
47743;CLINICA MEDICA
47744;ORTOPEDIA E TRAUMATOLOGIA
47745;REUMATOLOGIA
47746;GINECOLOGIA E OBSTETRICIA
47747;OFTALMOLOGIA
47748;PEDIATRIA
47749;CLINICA MEDICA
47750;GASTROENTEROLOGIA
47751;PSIQUIATRIA
47752;CANCEROLOGIA
47753;GASTROENTEROLOGIA
47754;PSIQUIATRIA
47755;PEDIATRIA
47756;MEDICINA INTENSIVA
47757;CLINICA MEDICA
47758;GINECOLOGIA E OBSTETRICIA
47759;GINECOLOGIA E OBSTETRICIA
47760;PEDIATRIA
47761;CIRURGIA CARDIOVASCULAR
47762;DERMATOLOGIA
47763;ENDOCRINOLOGIA E METABOLOGIA
47764;PEDIATRIA
47765;NEUROLOGIA
47766;UROLOGIA
47767;OFTALMOLOGIA
47768;ENDOCRINOLOGIA E METABOLOGIA
47769;CLINICA MEDICA
47770;GINECOLOGIA E OBSTETRICIA
47771;GASTROENTEROLOGIA
47772;OTORRINOLARINGOLOGIA
47773;PSIQUIATRIA
47774;CARDIOLOGIA
47775;OTORRINOLARINGOLOGIA
47776;CLINICA MEDICA
47777;ANESTESIOLOGIA
47778;PEDIATRIA
47779;PEDIATRIA
47780;DERMATOLOGIA
47781;CLINICA MEDICA
47782;DERMATOLOGIA
47783;GINECOLOGIA E OBSTETRICIA
47784;DERMATOLOGIA
47785;PEDIATRIA
47786;ANESTESIOLOGIA
47787;CLINICA MEDICA
47788;PNEUMOLOGIA
47789;ORTOPEDIA E TRAUMATOLOGIA
47790;CLINICA MEDICA
47791;GINECOLOGIA E OBSTETRICIA
47792;GINECOLOGIA E OBSTETRICIA
47793;REUMATOLOGIA
47794;NEUROLOGIA
47795;PNEUMOLOGIA
47796;OTORRINOLARINGOLOGIA
47797;ORTOPEDIA E TRAUMATOLOGIA
47798;CARDIOLOGIA
47799;GINECOLOGIA E OBSTETRICIA
47800;ENDOCRINOLOGIA E METABOLOGIA
47801;CIRURGIA GERAL
47802;ANESTESIOLOGIA
47803;OTORRINOLARINGOLOGIA
47804;NEUROLOGIA
47805;GASTROENTEROLOGIA
47806;CARDIOLOGIA
47807;CIRURGIA GERAL
47808;PEDIATRIA
47809;GASTROENTEROLOGIA
47810;OFTALMOLOGIA
47811;PEDIATRIA
47812;PNEUMOLOGIA
47813;GINECOLOGIA E OBSTETRICIA
47814;CIRURGIA GERAL
47815;GINECOLOGIA E OBSTETRICIA
47816;PEDIATRIA
47817;DERMATOLOGIA
47818;CLINICA MEDICA
47819;CIRURGIA GERAL
47820;GINECOLOGIA E OBSTETRICIA
47821;GASTROENTEROLOGIA
47822;REUMATOLOGIA
47823;DERMATOLOGIA
47824;GINECOLOGIA E OBSTETRICIA
47825;ORTOPEDIA E TRAUMATOLOGIA
47826;GINECOLOGIA E OBSTETRICIA
47827;DERMATOLOGIA
47828;PSIQUIATRIA
47829;GINECOLOGIA E OBSTETRICIA
47830;CLINICA MEDICA
47831;GINECOLOGIA E OBSTETRICIA
47832;CARDIOLOGIA
47833;GINECOLOGIA E OBSTETRICIA
47834;GINECOLOGIA E OBSTETRICIA
47835;ORTOPEDIA E TRAUMATOLOGIA
47836;OFTALMOLOGIA
47837;NEUROLOGIA
47838;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
47839;PEDIATRIA
47840;CIRURGIA PLASTICA
47841;GINECOLOGIA E OBSTETRICIA
47842;GINECOLOGIA E OBSTETRICIA
47843;ENDOCRINOLOGIA E METABOLOGIA
47844;ORTOPEDIA E TRAUMATOLOGIA
47845;CARDIOLOGIA
47846;ANESTESIOLOGIA
47847;CARDIOLOGIA
47848;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
47849;GASTROENTEROLOGIA
47850;OTORRINOLARINGOLOGIA
47851;GINECOLOGIA E OBSTETRICIA
47852;CLINICA MEDICA
47853;GASTROENTEROLOGIA
47854;GINECOLOGIA E OBSTETRICIA
47855;GASTROENTEROLOGIA
47856;OFTALMOLOGIA
47857;NEUROLOGIA
47858;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
47859;NEUROLOGIA
47860;PEDIATRIA
47861;CARDIOLOGIA
47862;PEDIATRIA
47863;CIRURGIA GERAL
47864;CLINICA MEDICA
47865;ORTOPEDIA E TRAUMATOLOGIA
47866;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
47867;PEDIATRIA
47868;CARDIOLOGIA
47869;PEDIATRIA
47870;GINECOLOGIA E OBSTETRICIA
47871;CLINICA MEDICA
47872;PEDIATRIA
47873;ANESTESIOLOGIA
47874;OFTALMOLOGIA
47875;GINECOLOGIA E OBSTETRICIA
47876;GINECOLOGIA E OBSTETRICIA
47877;MEDICINA DO TRABALHO
47878;ORTOPEDIA E TRAUMATOLOGIA
47879;PSIQUIATRIA
47880;CLINICA MEDICA
47881;CARDIOLOGIA
47882;CLINICA MEDICA
47883;NEFROLOGIA
47884;CLINICA MEDICA
47885;CLINICA MEDICA
47886;CIRURGIA GERAL
47887;GINECOLOGIA E OBSTETRICIA
47888;NEUROLOGIA
47889;CIRURGIA TORACICA
47890;GASTROENTEROLOGIA
47891;ORTOPEDIA E TRAUMATOLOGIA
47892;DERMATOLOGIA
47893;UROLOGIA
47894;PEDIATRIA
47895;PEDIATRIA
47896;CIRURGIA GERAL
47897;NEFROLOGIA
47898;DERMATOLOGIA
47899;PEDIATRIA
47900;GINECOLOGIA E OBSTETRICIA
47901;INFECTOLOGIA
47902;PEDIATRIA
47903;GINECOLOGIA E OBSTETRICIA
47904;PEDIATRIA
47905;CARDIOLOGIA
47906;PSIQUIATRIA
47907;ANESTESIOLOGIA
47908;ANESTESIOLOGIA
47909;CLINICA MEDICA
47910;CLINICA MEDICA
47911;OTORRINOLARINGOLOGIA
47912;ORTOPEDIA E TRAUMATOLOGIA
47913;PSIQUIATRIA
47914;PEDIATRIA
47915;CLINICA MEDICA
47916;GASTROENTEROLOGIA
47917;GASTROENTEROLOGIA
47918;ANESTESIOLOGIA
47919;CLINICA MEDICA
47920;NEFROLOGIA
47921;CARDIOLOGIA
47922;PATOLOGIA
47923;GASTROENTEROLOGIA
47924;PSIQUIATRIA
47925;CLINICA MEDICA
47926;PEDIATRIA
47927;OTORRINOLARINGOLOGIA
47928;NEFROLOGIA
47929;GINECOLOGIA E OBSTETRICIA
47930;GINECOLOGIA E OBSTETRICIA
47931;CIRURGIA GERAL
47932;UROLOGIA
47933;NEUROLOGIA
47934;GINECOLOGIA E OBSTETRICIA
47935;CLINICA MEDICA
47936;CARDIOLOGIA
47937;PEDIATRIA
47938;GINECOLOGIA E OBSTETRICIA
47939;ENDOCRINOLOGIA E METABOLOGIA
47940;GINECOLOGIA E OBSTETRICIA
47941;GINECOLOGIA E OBSTETRICIA
47942;CIRURGIA DO APARELHO DIGESTIVO
47943;CARDIOLOGIA
47944;CARDIOLOGIA
47945;PEDIATRIA
47946;DERMATOLOGIA
47947;CARDIOLOGIA
47948;PEDIATRIA
47949;GINECOLOGIA E OBSTETRICIA
47950;ORTOPEDIA E TRAUMATOLOGIA
47951;INFECTOLOGIA
47952;CLINICA MEDICA
47953;CARDIOLOGIA
47954;GINECOLOGIA E OBSTETRICIA
47955;CLINICA MEDICA
47956;GINECOLOGIA E OBSTETRICIA
47957;ORTOPEDIA E TRAUMATOLOGIA
47958;PEDIATRIA
47959;PNEUMOLOGIA
47960;COLOPROCTOLOGIA
47961;OFTALMOLOGIA
47962;CIRURGIA GERAL
47963;GERIATRIA
47964;ENDOCRINOLOGIA E METABOLOGIA
47965;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
47966;CARDIOLOGIA
47967;OFTALMOLOGIA
47968;GASTROENTEROLOGIA
47969;PEDIATRIA
47970;ORTOPEDIA E TRAUMATOLOGIA
47971;PSIQUIATRIA
47972;GINECOLOGIA E OBSTETRICIA
47973;GINECOLOGIA E OBSTETRICIA
47974;CLINICA MEDICA
47975;INFECTOLOGIA
47976;GINECOLOGIA E OBSTETRICIA
47977;GINECOLOGIA E OBSTETRICIA
47978;OTORRINOLARINGOLOGIA
47979;PEDIATRIA
47980;PEDIATRIA
47981;REUMATOLOGIA
47982;CLINICA MEDICA
47983;CARDIOLOGIA
47984;GINECOLOGIA E OBSTETRICIA
47985;NEUROLOGIA
47986;OTORRINOLARINGOLOGIA
47987;GINECOLOGIA E OBSTETRICIA
47988;CIRURGIA GERAL
47989;OTORRINOLARINGOLOGIA
47990;ANESTESIOLOGIA
47991;PEDIATRIA
47992;CLINICA MEDICA
47993;REUMATOLOGIA
47994;PEDIATRIA
47995;ORTOPEDIA E TRAUMATOLOGIA
47996;CARDIOLOGIA
47997;CARDIOLOGIA
47998;GASTROENTEROLOGIA
47999;ORTOPEDIA E TRAUMATOLOGIA
48000;CLINICA MEDICA
48001;PEDIATRIA
48002;CLINICA MEDICA
48003;CARDIOLOGIA
48004;GASTROENTEROLOGIA
48005;PSIQUIATRIA
48006;CLINICA MEDICA
48007;GINECOLOGIA E OBSTETRICIA
48008;PEDIATRIA
48009;ENDOCRINOLOGIA E METABOLOGIA
48010;CLINICA MEDICA
48011;ANESTESIOLOGIA
48012;CARDIOLOGIA
48013;CIRURGIA CARDIOVASCULAR
48014;CARDIOLOGIA
48015;PEDIATRIA
48016;CIRURGIA GERAL
48017;DERMATOLOGIA
48018;PEDIATRIA
48019;PSIQUIATRIA
48020;CARDIOLOGIA
48021;CLINICA MEDICA
48022;ANGIOLOGIA
48023;GINECOLOGIA E OBSTETRICIA
48024;CARDIOLOGIA
48025;UROLOGIA
48026;GINECOLOGIA E OBSTETRICIA
48027;PEDIATRIA
48028;ENDOCRINOLOGIA E METABOLOGIA
48029;OTORRINOLARINGOLOGIA
48030;CLINICA MEDICA
48031;GASTROENTEROLOGIA
48032;OFTALMOLOGIA
48033;CARDIOLOGIA
48034;CLINICA MEDICA
48035;CARDIOLOGIA
48036;UROLOGIA
48037;UROLOGIA
48038;CIRURGIA GERAL
48039;CIRURGIA PLASTICA
48040;DERMATOLOGIA
48041;CARDIOLOGIA
48042;GINECOLOGIA E OBSTETRICIA
48043;CARDIOLOGIA
48044;GINECOLOGIA E OBSTETRICIA
48045;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
48046;NEUROLOGIA
48047;PEDIATRIA
48048;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
48049;NEUROLOGIA
48050;UROLOGIA
48051;CARDIOLOGIA
48052;ENDOCRINOLOGIA E METABOLOGIA
48053;ORTOPEDIA E TRAUMATOLOGIA
48054;UROLOGIA
48055;PSIQUIATRIA
48056;PEDIATRIA
48057;CLINICA MEDICA
48058;CARDIOLOGIA
48059;CIRURGIA GERAL
48060;OTORRINOLARINGOLOGIA
48061;ORTOPEDIA E TRAUMATOLOGIA
48062;INFECTOLOGIA
48063;GASTROENTEROLOGIA
48064;PSIQUIATRIA
48065;GINECOLOGIA E OBSTETRICIA
48066;OFTALMOLOGIA
48067;OTORRINOLARINGOLOGIA
48068;UROLOGIA
48069;CARDIOLOGIA
48070;INFECTOLOGIA
48071;UROLOGIA
48072;OFTALMOLOGIA
48073;OTORRINOLARINGOLOGIA
48074;GINECOLOGIA E OBSTETRICIA
48075;PSIQUIATRIA
48076;CARDIOLOGIA
48077;CARDIOLOGIA
48078;COLOPROCTOLOGIA
48079;DERMATOLOGIA
48080;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
48081;PSIQUIATRIA
48082;PSIQUIATRIA
48083;ENDOCRINOLOGIA E METABOLOGIA
48084;CLINICA MEDICA
48085;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
48086;GINECOLOGIA E OBSTETRICIA
48087;UROLOGIA
48088;NEFROLOGIA
48089;GINECOLOGIA E OBSTETRICIA
48090;GASTROENTEROLOGIA
48091;GASTROENTEROLOGIA
48092;DERMATOLOGIA
48093;GINECOLOGIA E OBSTETRICIA
48094;ORTOPEDIA E TRAUMATOLOGIA
48095;CLINICA MEDICA
48096;GINECOLOGIA E OBSTETRICIA
48097;CARDIOLOGIA
48098;OFTALMOLOGIA
48099;PSIQUIATRIA
48100;CARDIOLOGIA
48101;GINECOLOGIA E OBSTETRICIA
48102;ENDOCRINOLOGIA E METABOLOGIA
48103;CARDIOLOGIA
48104;PNEUMOLOGIA
48105;CIRURGIA GERAL
48106;PEDIATRIA
48107;NEFROLOGIA
48108;PSIQUIATRIA
48109;CANCEROLOGIA
48110;PSIQUIATRIA
48111;ORTOPEDIA E TRAUMATOLOGIA
48112;CANCEROLOGIA
48113;DERMATOLOGIA
48114;CIRURGIA PLASTICA
48115;COLOPROCTOLOGIA
48116;UROLOGIA
48117;OFTALMOLOGIA
48118;PSIQUIATRIA
48119;DERMATOLOGIA
48120;CARDIOLOGIA
48121;ENDOCRINOLOGIA E METABOLOGIA
48122;PATOLOGIA
48123;CARDIOLOGIA
48124;REUMATOLOGIA
48125;PSIQUIATRIA
48126;PSIQUIATRIA
48127;CLINICA MEDICA
48128;CLINICA MEDICA
48129;GINECOLOGIA E OBSTETRICIA
48130;CLINICA MEDICA
48131;ENDOCRINOLOGIA E METABOLOGIA
48132;CLINICA MEDICA
48133;NEFROLOGIA
48134;ORTOPEDIA E TRAUMATOLOGIA
48135;GINECOLOGIA E OBSTETRICIA
48136;PEDIATRIA
48137;GASTROENTEROLOGIA
48138;PSIQUIATRIA
48139;CIRURGIA GERAL
48140;GINECOLOGIA E OBSTETRICIA
48141;CIRURGIA GERAL
48142;GERIATRIA
48143;DERMATOLOGIA
48144;CARDIOLOGIA
48145;PEDIATRIA
48146;CARDIOLOGIA
